# Reference library (divisor): control
# Comparison library (numerator): apigennin
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1 raw countings	apigennin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020059.1	Protein Homology	CDS	2782469	2783590	.	-	0	ID=cds-WP_015340842.1;Parent=gene-RTCIAT899_RS13725;Dbxref=GenBank:WP_015340842.1;Name=WP_015340842.1;Ontology_term=GO:0015803,GO:0055085,GO:0015658,GO:0022857,GO:0140359;gbkey=CDS;go_function=branched-chain amino acid transmembrane transporter activity|0015658||IEA,transmembrane transporter activity|0022857||IEA,ABC-type transporter activity|0140359||IEA;go_process=branched-chain amino acid transport|0015803||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340842.1;locus_tag=RTCIAT899_RS13725;product=branched-chain amino acid ABC transporter substrate-binding protein;protein_id=WP_015340842.1;transl_table=11	3.0	24.0	4.25	40.13942307692308	1.0	0	5.97721015706533	-0.42551171576034	0.942249597186748	-0.451591294950702	0.651563442311923	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2783776	2784129	.	-	0	ID=cds-WP_015340843.1;Parent=gene-RTCIAT899_RS13730;Dbxref=GenBank:WP_015340843.1;Name=WP_015340843.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003561969.1;locus_tag=RTCIAT899_RS13730;product=DUF6867 family protein;protein_id=WP_015340843.1;transl_table=11	1.0	8.5	0	9.5	0	0	1.4839584292833	0.0655890250367596	1.09627027650951	0.059829246894838	0.952291631640398	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2784154	2784882	.	-	0	ID=cds-WP_015340844.1;Parent=gene-RTCIAT899_RS13735;Dbxref=GenBank:WP_015340844.1;Name=WP_015340844.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004443349.1;locus_tag=RTCIAT899_RS13735;product=ABC transporter ATP-binding protein;protein_id=WP_015340844.1;transl_table=11	0	4.0	1.0	8.0	0	0	1.03881055273283	-0.345078498785858	1.04066594324895	-0.331593919282613	0.740195911750989	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2784882	2785754	.	-	0	ID=cds-WP_015340845.1;Parent=gene-RTCIAT899_RS13740;Dbxref=GenBank:WP_015340845.1;Name=WP_015340845.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340845.1;locus_tag=RTCIAT899_RS13740;product=ABC transporter ATP-binding protein;protein_id=WP_015340845.1;transl_table=11	5.333333333333333	10.5	1.0	6.0	0	0	2.03546934571949	0.78326707918002	1.16250236109828	0.673776764152138	0.500453249459936	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2785754	2787178	.	-	0	ID=cds-WP_015340846.1;Parent=gene-RTCIAT899_RS13745;Dbxref=GenBank:WP_015340846.1;Name=WP_015340846.1;Ontology_term=GO:0055085,GO:0015658,GO:0016020;gbkey=CDS;gene=livM;go_component=membrane|0016020||IEA;go_function=branched-chain amino acid transmembrane transporter activity|0015658||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003542339.1;locus_tag=RTCIAT899_RS13745;product=high-affinity branched-chain amino acid ABC transporter permease LivM;protein_id=WP_015340846.1;transl_table=11	5.25	15.625	2.5	22.194444444444443	1.0	0	4.01596729813442	0.0514185655144766	1.006864689394	0.0510679995595276	0.959271335358853	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2787183	2788085	.	-	0	ID=cds-WP_015340847.1;Parent=gene-RTCIAT899_RS13750;Dbxref=GenBank:WP_015340847.1;Name=WP_015340847.1;Ontology_term=GO:0015803,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=branched-chain amino acid transport|0015803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017965841.1;locus_tag=RTCIAT899_RS13750;product=branched-chain amino acid ABC transporter permease;protein_id=WP_015340847.1;transl_table=11	1.0	9.5	0.5	22.5	0	0	2.48105364654438	-0.35182629065292	1.15836748782094	-0.303725971552221	0.761336669725942	0.999994493201698
sense	NC_020059.1	GeneMarkS-2+	CDS	2788110	2788448	.	-	0	ID=cds-WP_154660799.1;Parent=gene-RTCIAT899_RS33515;Dbxref=GenBank:WP_154660799.1;Name=WP_154660799.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS33515;product=hypothetical protein;protein_id=WP_154660799.1;transl_table=11	1.9999999999999998	3.166666666666667	3.6666666666666674	7.166666666666665	0	0	1.59978900382476	-0.586823565435533	1.16383513754788	-0.504215370805807	0.614110040217865	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2788600	2789625	.	-	0	ID=cds-WP_015340848.1;Parent=gene-RTCIAT899_RS13760;Dbxref=GenBank:WP_015340848.1;Name=WP_015340848.1;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011424135.1;locus_tag=RTCIAT899_RS13760;product=IS110 family transposase;protein_id=WP_015340848.1;transl_table=11	10.333333333333334	16.700000000000006	6.666666666666664	19.333333333333336	3.0	0	5.73556632479138	0.141802267805335	0.786973656447703	0.180186803768518	0.857005917943981	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2789748	2792174	.	-	0	ID=cds-WP_015340849.1;Parent=gene-RTCIAT899_RS13765;Dbxref=GenBank:WP_015340849.1;Name=WP_015340849.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007689942.1;locus_tag=RTCIAT899_RS13765;product=GcvT family protein;protein_id=WP_015340849.1;transl_table=11	5.122222222222222	29.0	1.2222222222222223	35.0	2.4000000000000004	0.3333333333333333	6.06405583256376	0.161830714720761	0.989938557704474	0.163475514173347	0.870144050657612	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2792393	2792947	.	-	0	ID=cds-WP_015340850.1;Parent=gene-RTCIAT899_RS13770;Dbxref=GenBank:WP_015340850.1;Name=WP_015340850.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340850.1;locus_tag=RTCIAT899_RS13770;product=sarcosine oxidase subunit gamma;protein_id=WP_015340850.1;transl_table=11	0.125	3.5	0	3.625	1.0	0	0.830626265363321	0.0558877853631447	0.99573044240608	0.0561274246352232	0.955240296670019	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2792955	2795912	.	-	0	ID=cds-WP_015340851.1;Parent=gene-RTCIAT899_RS13775;Dbxref=GenBank:WP_015340851.1;Name=WP_015340851.1;Ontology_term=GO:0046653,GO:0008115;gbkey=CDS;go_function=sarcosine oxidase activity|0008115||IEA;go_process=tetrahydrofolate metabolic process|0046653||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012652120.1;locus_tag=RTCIAT899_RS13775;product=sarcosine oxidase subunit alpha family protein;protein_id=WP_015340851.1;transl_table=11	4.283333333333333	29.5	0.9166666666666665	38.0	0.5833333333333333	0.25	6.00574395971599	0.0614882505751891	1.00900851940603	0.0609392779075691	0.951407568310752	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2795909	2796184	.	-	0	ID=cds-WP_015340852.1;Parent=gene-RTCIAT899_RS13780;Dbxref=GenBank:WP_015340852.1;Name=WP_015340852.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007689945.1;locus_tag=RTCIAT899_RS13780;product=sarcosine oxidase subunit delta;protein_id=WP_015340852.1;transl_table=11	0	0	0	0.5	0	0	0	NA	NA	NA	NA	NA
sense	NC_020059.1	Protein Homology	CDS	2796198	2797448	.	-	0	ID=cds-WP_015340853.1;Parent=gene-RTCIAT899_RS13785;Dbxref=GenBank:WP_015340853.1;Name=WP_015340853.1;Ontology_term=GO:0046653,GO:0008115;gbkey=CDS;go_function=sarcosine oxidase activity|0008115||IEA;go_process=tetrahydrofolate metabolic process|0046653||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008531404.1;locus_tag=RTCIAT899_RS13785;product=sarcosine oxidase subunit beta family protein;protein_id=WP_015340853.1;transl_table=11	12.0	26.5	4.333333333333333	28.0	0.25	0	6.23747963381069	0.425479890202177	0.837026363547363	0.508323164874963	0.611226727160027	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2797777	2798571	.	+	0	ID=cds-WP_015340854.1;Parent=gene-RTCIAT899_RS13790;Dbxref=GenBank:WP_015340854.1;Name=WP_015340854.1;Ontology_term=GO:0006790,GO:0000287,GO:0008441;gbkey=CDS;gene=cysQ;go_function=magnesium ion binding|0000287||IEA,3'(2')%2C5'-bisphosphate nucleotidase activity|0008441||IEA;go_process=sulfur compound metabolic process|0006790||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012652123.1;locus_tag=RTCIAT899_RS13790;product=3'(2')%2C5'-bisphosphate nucleotidase CysQ;protein_id=WP_015340854.1;transl_table=11	2.0	18.0	2.0	25.0	1.0	0	4.00737788190849	-0.176016485392327	1.05496078689351	-0.166846472000759	0.867490851779718	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2798873	2799148	.	+	0	ID=cds-WP_004107124.1;Parent=gene-RTCIAT899_RS13795;Dbxref=GenBank:WP_004107124.1;Name=WP_004107124.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010659559.1;locus_tag=RTCIAT899_RS13795;product=DUF1153 domain-containing protein;protein_id=WP_004107124.1;transl_table=11	3.0	2.0	2.0	7.0	0	0	1.33869598269676	-0.262728904250051	1.15036592374604	-0.228387245159786	0.819345204341884	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2799390	2799671	.	+	0	ID=cds-WP_015340856.1;Parent=gene-RTCIAT899_RS13800;Dbxref=GenBank:WP_015340856.1;Name=WP_015340856.1;Ontology_term=GO:0008080,GO:0016746;gbkey=CDS;go_function=N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007703797.1;locus_tag=RTCIAT899_RS13800;product=GNAT family N-acetyltransferase;protein_id=WP_015340856.1;transl_table=11	6.0	8.0	2.0	11.0	0	0	2.49601561704364	0.258055792185156	1.13423844991194	0.227514586730145	0.820023628046679	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2799860	2800210	.	-	0	ID=cds-WP_015340857.1;Parent=gene-RTCIAT899_RS13805;Dbxref=GenBank:WP_015340857.1;Name=WP_015340857.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008534695.1;locus_tag=RTCIAT899_RS13805;product=hypothetical protein;protein_id=WP_015340857.1;transl_table=11	4.0	5.0	3.0	7.0	0	0	1.86788827809267	-0.0190786104750854	1.16380222893352	-0.0163933441617212	0.986920589626627	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2800652	2801353	.	+	0	ID=cds-WP_004116994.1;Parent=gene-RTCIAT899_RS13810;Dbxref=GenBank:WP_004116994.1;Name=WP_004116994.1;Ontology_term=GO:0000160,GO:0006355,GO:0003677;gbkey=CDS;gene=ctrA;go_function=DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007533606.1;locus_tag=RTCIAT899_RS13810;product=response regulator transcription factor CtrA;protein_id=WP_004116994.1;transl_table=11	2.560683760683762	14.0	2.923076923076925	11.0	0.15384615384615385	0	2.76437926183938	0.234745744448963	1.11847944576018	0.209879354814086	0.833761835835454	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2801507	2801941	.	-	0	ID=cds-WP_015339464.1-4;Parent=gene-RTCIAT899_RS13815;Dbxref=GenBank:WP_015339464.1;Name=WP_015339464.1;Ontology_term=GO:0004803;gbkey=CDS;gene=tnpA;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004109033.1;locus_tag=RTCIAT899_RS13815;product=IS200/IS605 family transposase;protein_id=WP_015339464.1;transl_table=11	2.75	9.5	4.75	12.5	1.75	0	3.25049860687372	-0.284372375099574	1.03044149748426	-0.275971392644655	0.782570038662567	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2802112	2802474	.	-	0	ID=cds-WP_015340858.1;Parent=gene-RTCIAT899_RS13820;Dbxref=GenBank:WP_015340858.1;Name=WP_015340858.1;Ontology_term=GO:0000160,GO:0000156;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007630689.1;locus_tag=RTCIAT899_RS13820;product=response regulator;protein_id=WP_015340858.1;transl_table=11	1.0	5.5	1.3333333333333333	4.0	0	0	1.05519831365517	0.220199186947347	1.11664167239544	0.19719771560645	0.843672818199866	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2802584	2803240	.	-	0	ID=cds-WP_015340859.1;Parent=gene-RTCIAT899_RS13825;Dbxref=GenBank:WP_015340859.1;Name=WP_015340859.1;Ontology_term=GO:0000160,GO:0018197,GO:0004672,GO:0042803;gbkey=CDS;gene=chpT;go_function=protein kinase activity|0004672||IEA,protein homodimerization activity|0042803||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,peptidyl-aspartic acid modification|0018197||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340859.1;locus_tag=RTCIAT899_RS13825;product=histidine phosphotransferase ChpT;protein_id=WP_015340859.1;transl_table=11	1.5	11.5	5.0	20.0	0	0	3.39984330036678	-0.57144025130287	1.06952248713215	-0.534294751328838	0.593137622995648	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2803541	2804152	.	+	0	ID=cds-WP_015340860.1;Parent=gene-RTCIAT899_RS13830;Dbxref=GenBank:WP_015340860.1;Name=WP_015340860.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340860.1;locus_tag=RTCIAT899_RS13830;product=DUF1134 domain-containing protein;protein_id=WP_015340860.1;transl_table=11	8.0	7.0	7.0	11.0	3.0	0	4.09670059063826	-0.155586982763931	0.941722971769456	-0.165215235720108	0.86877457368745	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2804339	2805550	.	+	0	ID=cds-WP_015340861.1;Parent=gene-RTCIAT899_RS13835;Dbxref=GenBank:WP_015340861.1;Name=WP_015340861.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340861.1;locus_tag=RTCIAT899_RS13835;product=hypothetical protein;protein_id=WP_015340861.1;transl_table=11	21.571428571428534	13.285714285714281	21.662337662337624	12.857142857142854	15.571428571428553	0.5714285714285714	12.4179326065743	-0.0963880905082588	0.837752854195503	-0.115055520283271	0.908401115367364	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2805673	2806503	.	-	0	ID=cds-WP_015340862.1;Parent=gene-RTCIAT899_RS13840;Dbxref=GenBank:WP_015340862.1;Name=WP_015340862.1;Ontology_term=GO:0006396,GO:0032259,GO:0003723,GO:0008173,GO:1904047;gbkey=CDS;go_function=RNA binding|0003723||IEA,RNA methyltransferase activity|0008173||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=RNA processing|0006396||IEA,methylation|0032259||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012652128.1;locus_tag=RTCIAT899_RS13840;product=TrmH family RNA methyltransferase;protein_id=WP_015340862.1;transl_table=11	7.2	4.0	4.055555555555555	7.0	2.052631578947368	0	2.76328499745038	0.103743610510021	1.08927160598848	0.0952412694314903	0.924123190687859	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2806514	2806891	.	-	0	ID=cds-WP_015340863.1;Parent=gene-RTCIAT899_RS13845;Dbxref=GenBank:WP_015340863.1;Name=WP_015340863.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340863.1;locus_tag=RTCIAT899_RS13845;product=hypothetical protein;protein_id=WP_015340863.1;transl_table=11	2.0	2.2	3.0	3.6666666666666665	0	0	1.15624424132493	-0.350476773737312	1.13653396093398	-0.308373340158968	0.757798265633309	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2806941	2807966	.	+	0	ID=cds-WP_015340864.1;Parent=gene-RTCIAT899_RS13850;Dbxref=GenBank:WP_015340864.1;Name=WP_015340864.1;Ontology_term=GO:0001522,GO:0003723,GO:0009982;gbkey=CDS;go_function=RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA;go_process=pseudouridine synthesis|0001522||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003581878.1;locus_tag=RTCIAT899_RS13850;product=RluA family pseudouridine synthase;protein_id=WP_015340864.1;transl_table=11	3.0	19.083333333333336	0.14285714285714285	16.166666666666664	0	0	3.06729359627703	0.471814131442942	1.16184639039821	0.406089940410481	0.684676516871168	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2808333	2809241	.	+	0	ID=cds-WP_015340865.1;Parent=gene-RTCIAT899_RS13855;Dbxref=GenBank:WP_015340865.1;Name=WP_015340865.1;Ontology_term=GO:0006352,GO:0006355,GO:0003700,GO:0016987;gbkey=CDS;gene=rpoH;go_function=DNA-binding transcription factor activity|0003700||IEA,sigma factor activity|0016987||IEA;go_process=DNA-templated transcription initiation|0006352||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018897070.1;locus_tag=RTCIAT899_RS13855;product=RNA polymerase sigma factor RpoH;protein_id=WP_015340865.1;transl_table=11	0	7.0	0	8.0	1.0	0	1.35663228362257	0.0164930772613959	1.06742415387734	0.0154512872895803	0.987672146959021	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2809325	2811718	.	-	0	ID=cds-WP_015340866.1;Parent=gene-RTCIAT899_RS13860;Dbxref=GenBank:WP_015340866.1;Name=WP_015340866.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340866.1;locus_tag=RTCIAT899_RS13860;product=hypothetical protein;protein_id=WP_015340866.1;transl_table=11	4.166666666666666	12.0	8.0	23.78333333333333	1.25	0	4.61174085843149	-0.781081166951544	0.893341775460828	-0.874336327268056	0.381935121517858	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2811780	2813075	.	-	0	ID=cds-WP_015340867.1;Parent=gene-RTCIAT899_RS13865;Dbxref=GenBank:WP_015340867.1;Name=WP_015340867.1;Ontology_term=GO:0006164,GO:0004019,GO:0005525;gbkey=CDS;go_function=adenylosuccinate synthase activity|0004019||IEA,GTP binding|0005525||IEA;go_process=purine nucleotide biosynthetic process|0006164||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007703827.1;locus_tag=RTCIAT899_RS13865;product=adenylosuccinate synthase;protein_id=WP_015340867.1;transl_table=11	0.4583333333333333	8.0	0	9.5	0	0	1.35650953404218	-0.0207308969765942	0.986500784479028	-0.021014577284439	0.983234027252436	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2813347	2814204	.	-	0	ID=cds-WP_015340868.1;Parent=gene-RTCIAT899_RS13870;Dbxref=GenBank:WP_015340868.1;Name=WP_015340868.1;Ontology_term=GO:0016747;gbkey=CDS;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003542385.1;locus_tag=RTCIAT899_RS13870;product=GNAT family N-acetyltransferase;protein_id=WP_015340868.1;transl_table=11	0.09090909090909091	6.5	0.3333333333333333	13.0	2.0	0	1.84157343701916	-0.319248860912566	1.11891911967228	-0.285318979093029	0.77539977369238	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2814527	2815849	.	+	0	ID=cds-WP_015340869.1;Parent=gene-RTCIAT899_RS13875;Dbxref=GenBank:WP_015340869.1;Name=WP_015340869.1;Ontology_term=GO:0016616;gbkey=CDS;go_function=oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340869.1;locus_tag=RTCIAT899_RS13875;product=UDP-glucose dehydrogenase family protein;protein_id=WP_015340869.1;transl_table=11	6.0	16.5	5.0	21.090909090909093	4.0	0	5.19737964172125	-0.0845856551043199	0.868024770440585	-0.0974461305538395	0.92237211213105	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2815921	2816925	.	+	0	ID=cds-WP_015340870.1;Parent=gene-RTCIAT899_RS13880;Dbxref=GenBank:WP_015340870.1;Name=WP_015340870.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004117041.1;locus_tag=RTCIAT899_RS13880;product=NAD-dependent epimerase;protein_id=WP_015340870.1;transl_table=11	2.0	13.5	3.0	17.5	0.3333333333333333	0.5	3.12174877041446	-0.190805223462055	1.10777663104012	-0.172241603691262	0.863247591586961	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	2816931	2817704	.	+	0	ID=cds-WP_041677637.1;Parent=gene-RTCIAT899_RS13885;Dbxref=GenBank:WP_041677637.1;Name=WP_041677637.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004110240.1;locus_tag=RTCIAT899_RS13885;product=alpha/beta fold hydrolase;protein_id=WP_041677637.1;transl_table=11	22.0	19.0	19.0	26.5	3.0	0	9.74906706256332	-0.0864078008077701	0.70001000462175	-0.123437951225369	0.901760306122666	0.999994493201698
