Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1	apigennin_r2	control_r1	control_r2	salt_r1	salt_r2
sense	NC_020059.1	Protein Homology	CDS	2619558	2619875	.	+	0	ID=cds-WP_015340680.1;Parent=gene-RTCIAT899_RS12895;Dbxref=GenBank:WP_015340680.1;Name=WP_015340680.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018073906.1;locus_tag=RTCIAT899_RS12895;product=ArsR/SmtB family transcription factor;protein_id=WP_015340680.1;transl_table=11	0	9.333333333333334	0	11.0	1.0	0
sense	NC_020059.1	Protein Homology	CDS	2620215	2621543	.	+	0	ID=cds-WP_015340681.1;Parent=gene-RTCIAT899_RS12900;Dbxref=GenBank:WP_015340681.1;Name=WP_015340681.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003535860.1;locus_tag=RTCIAT899_RS12900;product=aspartate aminotransferase family protein;protein_id=WP_015340681.1;transl_table=11	2.158333333333333	33.0	2.0	43.166666666666664	4.5	0
sense	NC_020059.1	Protein Homology	CDS	2621647	2622051	.	+	0	ID=cds-WP_015340682.1;Parent=gene-RTCIAT899_RS12905;Dbxref=GenBank:WP_015340682.1;Name=WP_015340682.1;Ontology_term=GO:0003677,GO:0004519;gbkey=CDS;go_function=DNA binding|0003677||IEA,endonuclease activity|0004519||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340682.1;locus_tag=RTCIAT899_RS12905;product=endonuclease domain-containing protein;protein_id=WP_015340682.1;transl_table=11	0	4.0	0	3.0	2.0	0
sense	NC_020059.1	Protein Homology	CDS	2622226	2623923	.	+	0	ID=cds-WP_015340683.1;Parent=gene-RTCIAT899_RS12910;Dbxref=GenBank:WP_015340683.1;Name=WP_015340683.1;Ontology_term=GO:0006146,GO:0006168,GO:0000034;gbkey=CDS;gene=ade;go_function=adenine deaminase activity|0000034||IEA;go_process=adenine catabolic process|0006146||IEA,adenine salvage|0006168||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340683.1;locus_tag=RTCIAT899_RS12910;product=adenine deaminase;protein_id=WP_015340683.1;transl_table=11	2.0	27.0	2.0	39.0	2.5	0
sense	NC_020059.1	Protein Homology	CDS	2624069	2624269	.	+	0	ID=cds-WP_015340684.1;Parent=gene-RTCIAT899_RS12915;Dbxref=GenBank:WP_015340684.1;Name=WP_015340684.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340684.1;locus_tag=RTCIAT899_RS12915;product=hypothetical protein;protein_id=WP_015340684.1;transl_table=11	0	0.5	0	3.0	0	0
sense	NC_020059.1	Protein Homology	CDS	2624266	2624520	.	+	0	ID=cds-WP_015340685.1;Parent=gene-RTCIAT899_RS34555;Dbxref=GenBank:WP_015340685.1;Name=WP_015340685.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340685.1;locus_tag=RTCIAT899_RS34555;product=hypothetical protein;protein_id=WP_015340685.1;transl_table=11	3.0	8.5	8.0	7.0	3.0	0
sense	NC_020059.1	Protein Homology	CDS	2624522	2626168	.	-	0	ID=cds-WP_041677946.1;Parent=gene-RTCIAT899_RS12925;Dbxref=GenBank:WP_041677946.1;Name=WP_041677946.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340686.1;locus_tag=RTCIAT899_RS12925;product=alpha-glucosidase family protein;protein_id=WP_041677946.1;transl_table=11	17.032258064516128	17.2	11.0	28.0	5.0	0
sense	NC_020059.1	Protein Homology	CDS	2626460	2628040	.	+	0	ID=cds-WP_015340687.1;Parent=gene-RTCIAT899_RS12930;Dbxref=GenBank:WP_015340687.1;Name=WP_015340687.1;Ontology_term=GO:0042626,GO:0140359,GO:0055052;gbkey=CDS;go_component=ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003541881.1;locus_tag=RTCIAT899_RS12930;product=peptide ABC transporter substrate-binding protein;protein_id=WP_015340687.1;transl_table=11	5.0	39.0	2.1666666666666665	57.0	1.0	0
sense	NC_020059.1	Protein Homology	CDS	2628092	2629015	.	+	0	ID=cds-WP_015340688.1;Parent=gene-RTCIAT899_RS12935;Dbxref=GenBank:WP_015340688.1;Name=WP_015340688.1;Ontology_term=GO:0055085,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007528845.1;locus_tag=RTCIAT899_RS12935;product=ABC transporter permease subunit;protein_id=WP_015340688.1;transl_table=11	6.0	16.5	4.5	30.5	2.0	0
sense	NC_020059.1	Protein Homology	CDS	2629012	2629929	.	+	0	ID=cds-WP_015340689.1;Parent=gene-RTCIAT899_RS12940;Dbxref=GenBank:WP_015340689.1;Name=WP_015340689.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003561446.1;locus_tag=RTCIAT899_RS12940;product=ABC transporter permease;protein_id=WP_015340689.1;transl_table=11	1.2916666666666665	12.2	2.1477272727272725	26.125	2.340909090909091	0.125
sense	NC_020059.1	Protein Homology	CDS	2629931	2630926	.	+	0	ID=cds-WP_015340690.1;Parent=gene-RTCIAT899_RS12945;Dbxref=GenBank:WP_015340690.1;Name=WP_015340690.1;Ontology_term=GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004116683.1;locus_tag=RTCIAT899_RS12945;product=ABC transporter ATP-binding protein;protein_id=WP_015340690.1;transl_table=11	1.6333333333333333	9.0	0.26666666666666666	17.0	0.13333333333333333	0
sense	NC_020059.1	Protein Homology	CDS	2630919	2631905	.	+	0	ID=cds-WP_015340691.1;Parent=gene-RTCIAT899_RS12950;Dbxref=GenBank:WP_015340691.1;Name=WP_015340691.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012758516.1;locus_tag=RTCIAT899_RS12950;product=ABC transporter ATP-binding protein;protein_id=WP_015340691.1;transl_table=11	3.333333333333333	4.0	0.058823529411764705	5.833333333333333	0	0
sense	NC_020059.1	Protein Homology	CDS	2632005	2632922	.	+	0	ID=cds-WP_015340692.1;Parent=gene-RTCIAT899_RS12955;Dbxref=GenBank:WP_015340692.1;Name=WP_015340692.1;Ontology_term=GO:0005975,GO:0019200,GO:0005829;gbkey=CDS;go_component=cytosol|0005829||IEA;go_function=carbohydrate kinase activity|0019200||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340692.1;locus_tag=RTCIAT899_RS12955;product=sugar kinase;protein_id=WP_015340692.1;transl_table=11	6.5	8.5	3.0	11.0	1.0	0
sense	NC_020059.1	Protein Homology	CDS	2633044	2634150	.	+	0	ID=cds-WP_041677614.1;Parent=gene-RTCIAT899_RS12960;Dbxref=GenBank:WP_041677614.1;Name=WP_041677614.1;Ontology_term=GO:0006486,GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;go_process=protein glycosylation|0006486||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340693.1;locus_tag=RTCIAT899_RS12960;product=glycosyltransferase family 4 protein;protein_id=WP_041677614.1;transl_table=11	27.07142857142857	43.5	22.5	43.0	9.0	0
sense	NC_020059.1	Protein Homology	CDS	2634214	2635359	.	-	0	ID=cds-WP_244441415.1;Parent=gene-RTCIAT899_RS12965;Dbxref=GenBank:WP_244441415.1;Name=WP_244441415.1;Ontology_term=GO:0016740;gbkey=CDS;go_function=transferase activity|0016740||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340694.1;locus_tag=RTCIAT899_RS12965;product=FkbM family methyltransferase;protein_id=WP_244441415.1;transl_table=11	10.333333333333332	17.0	6.0	18.0	5.0	0
sense	NC_020059.1	Protein Homology	CDS	2635884	2636324	.	+	0	ID=cds-WP_015340695.1;Parent=gene-RTCIAT899_RS12970;Dbxref=GenBank:WP_015340695.1;Name=WP_015340695.1;Ontology_term=GO:0006355,GO:0003700;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007692412.1;locus_tag=RTCIAT899_RS12970;product=MarR family winged helix-turn-helix transcriptional regulator;protein_id=WP_015340695.1;transl_table=11	3.0	18.0	1.0	17.0	3.0	0
sense	NC_020059.1	Protein Homology	CDS	2636366	2637796	.	-	0	ID=cds-WP_015340696.1;Parent=gene-RTCIAT899_RS12975;Dbxref=GenBank:WP_015340696.1;Name=WP_015340696.1;Ontology_term=GO:0042254,GO:0003924,GO:0005525,GO:0043022,GO:0005737;gbkey=CDS;gene=der;go_component=cytoplasm|0005737||IEA;go_function=GTPase activity|0003924||IEA,GTP binding|0005525||IEA,ribosome binding|0043022||IEA;go_process=ribosome biogenesis|0042254||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018243116.1;locus_tag=RTCIAT899_RS12975;product=ribosome biogenesis GTPase Der;protein_id=WP_015340696.1;transl_table=11	23.25	16.0	20.0	15.5	5.25	0
sense	NC_020059.1	Protein Homology	CDS	2637808	2638491	.	-	0	ID=cds-WP_015340697.1;Parent=gene-RTCIAT899_RS12980;Dbxref=GenBank:WP_015340697.1;Name=WP_015340697.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008530617.1;locus_tag=RTCIAT899_RS12980;product=tetratricopeptide repeat protein;protein_id=WP_015340697.1;transl_table=11	0	4.125	1.0	2.5	0	0
sense	NC_020059.1	Protein Homology	CDS	2638593	2639174	.	-	0	ID=cds-WP_015340698.1;Parent=gene-RTCIAT899_RS12985;Dbxref=GenBank:WP_015340698.1;Name=WP_015340698.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012758526.1;locus_tag=RTCIAT899_RS12985;product=NnrU family protein;protein_id=WP_015340698.1;transl_table=11	7.0	11.0	3.4000000000000004	17.5	0	0
sense	NC_020059.1	Protein Homology	CDS	2639354	2640334	.	+	0	ID=cds-WP_041677948.1;Parent=gene-RTCIAT899_RS12990;Dbxref=GenBank:WP_041677948.1;Name=WP_041677948.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012652006.1;locus_tag=RTCIAT899_RS12990;product=polysaccharide deacetylase;protein_id=WP_041677948.1;transl_table=11	3.45	7.0	0	15.0	0	0
sense	NC_020059.1	Protein Homology	CDS	2640509	2641774	.	-	0	ID=cds-WP_015340700.1;Parent=gene-RTCIAT899_RS12995;Dbxref=GenBank:WP_015340700.1;Name=WP_015340700.1;Ontology_term=GO:0015833,GO:1904680;gbkey=CDS;gene=sbmA;go_function=peptide transmembrane transporter activity|1904680||IEA;go_process=peptide transport|0015833||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017961556.1;locus_tag=RTCIAT899_RS12995;product=peptide antibiotic transporter SbmA;protein_id=WP_015340700.1;transl_table=11	10.0	21.0	6.5	20.25	0.75	0
sense	NC_020059.1	Protein Homology	CDS	2642200	2642784	.	+	0	ID=cds-WP_015340701.1;Parent=gene-RTCIAT899_RS13000;Dbxref=GenBank:WP_015340701.1;Name=WP_015340701.1;Ontology_term=GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340701.1;locus_tag=RTCIAT899_RS13000;product=PadR family transcriptional regulator;protein_id=WP_015340701.1;transl_table=11	1.0	9.076923076923077	1.0	4.0	2.0	0
sense	NC_020059.1	Protein Homology	CDS	2642899	2643651	.	-	0	ID=cds-WP_015340702.1;Parent=gene-RTCIAT899_RS13005;Dbxref=GenBank:WP_015340702.1;Name=WP_015340702.1;Ontology_term=GO:0006508,GO:0070006;gbkey=CDS;gene=map;go_function=metalloaminopeptidase activity|0070006||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340702.1;locus_tag=RTCIAT899_RS13005;product=type I methionyl aminopeptidase;protein_id=WP_015340702.1;transl_table=11	10.0	22.0	5.0	9.0	5.0	0
sense	NC_020059.1	Protein Homology	CDS	2643782	2644294	.	-	0	ID=cds-WP_015340703.1;Parent=gene-RTCIAT899_RS13010;Dbxref=GenBank:WP_015340703.1;Name=WP_015340703.1;Ontology_term=GO:0008080,GO:0016746;gbkey=CDS;go_function=N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340703.1;locus_tag=RTCIAT899_RS13010;product=GNAT family N-acetyltransferase;protein_id=WP_015340703.1;transl_table=11	0	6.0	2.0	11.5	0	0
sense	NC_020059.1	Protein Homology	CDS	2644345	2644773	.	-	0	ID=cds-WP_041677615.1;Parent=gene-RTCIAT899_RS13015;Dbxref=GenBank:WP_041677615.1;Name=WP_041677615.1;Ontology_term=GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004116730.1;locus_tag=RTCIAT899_RS13015;product=DoxX family protein;protein_id=WP_041677615.1;transl_table=11	0.16666666666666666	7.5	1.0	5.0	0	0
sense	NC_020059.1	Protein Homology	CDS	2644804	2645274	.	-	0	ID=cds-WP_015340705.1;Parent=gene-RTCIAT899_RS13020;Dbxref=GenBank:WP_015340705.1;Name=WP_015340705.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012652010.1;locus_tag=RTCIAT899_RS13020;product=SRPBCC family protein;protein_id=WP_015340705.1;transl_table=11	0	3.5	0.27692307692307694	2.75	0	0
sense	NC_020059.1	Protein Homology	CDS	2645372	2646628	.	-	0	ID=cds-WP_015340706.1;Parent=gene-RTCIAT899_RS13025;Dbxref=GenBank:WP_015340706.1;Name=WP_015340706.1;Ontology_term=GO:0016987;gbkey=CDS;go_function=sigma factor activity|0016987||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007694219.1;locus_tag=RTCIAT899_RS13025;product=RNA polymerase sigma factor;protein_id=WP_015340706.1;transl_table=11	0.45551378446115287	6.5	0.4649122807017544	10.052631578947368	0.15789473684210525	0.10964912280701754
sense	NC_020059.1	Protein Homology	CDS	2646625	2646999	.	-	0	ID=cds-WP_015340707.1;Parent=gene-RTCIAT899_RS13030;Dbxref=GenBank:WP_015340707.1;Name=WP_015340707.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011426357.1;locus_tag=RTCIAT899_RS13030;product=YciI family protein;protein_id=WP_015340707.1;transl_table=11	0.5	2.0	0	3.7	0	0
sense	NC_020059.1	Protein Homology	CDS	2647082	2647978	.	-	0	ID=cds-WP_244441416.1;Parent=gene-RTCIAT899_RS13035;Dbxref=GenBank:WP_244441416.1;Name=WP_244441416.1;Ontology_term=GO:0006508,GO:0004180,GO:0008236,GO:0016787;gbkey=CDS;go_function=carboxypeptidase activity|0004180||IEA,serine-type peptidase activity|0008236||IEA,hydrolase activity|0016787||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340708.1;locus_tag=RTCIAT899_RS13035;product=S66 peptidase family protein;protein_id=WP_244441416.1;transl_table=11	15.833333333333332	7.0	8.333333333333332	21.5	3.333333333333333	0
sense	NC_020059.1	Protein Homology	CDS	2648095	2648898	.	-	0	ID=cds-WP_015340709.1;Parent=gene-RTCIAT899_RS13040;Dbxref=GenBank:WP_015340709.1;Name=WP_015340709.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340709.1;locus_tag=RTCIAT899_RS13040;product=hypothetical protein;protein_id=WP_015340709.1;transl_table=11	2.0	12.0	0	10.166666666666666	1.0	0
sense	NC_020059.1	Protein Homology	CDS	2649076	2650578	.	-	0	ID=cds-WP_041677617.1;Parent=gene-RTCIAT899_RS13045;Dbxref=GenBank:WP_041677617.1;Name=WP_041677617.1;Ontology_term=GO:0006072,GO:0004370;gbkey=CDS;gene=glpK;go_function=glycerol kinase activity|0004370||IEA;go_process=glycerol-3-phosphate metabolic process|0006072||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340710.1;locus_tag=RTCIAT899_RS13045;product=glycerol kinase GlpK;protein_id=WP_041677617.1;transl_table=11	2.0	14.333333333333332	5.0	27.0	2.0	0
sense	NC_020059.1	Protein Homology	CDS	2650800	2651576	.	+	0	ID=cds-WP_015340711.1;Parent=gene-RTCIAT899_RS13050;Dbxref=GenBank:WP_015340711.1;Name=WP_015340711.1;Ontology_term=GO:0003858;gbkey=CDS;go_function=3-hydroxybutyrate dehydrogenase activity|0003858||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340711.1;locus_tag=RTCIAT899_RS13050;product=3-hydroxybutyrate dehydrogenase;protein_id=WP_015340711.1;transl_table=11	0.2721804511278195	24.558823529411764	1.2149122807017543	22.05263157894737	1.6578947368421053	0.10964912280701754
sense	NC_020059.1	Protein Homology	CDS	2651643	2653109	.	+	0	ID=cds-WP_015340712.1;Parent=gene-RTCIAT899_RS13055;Dbxref=GenBank:WP_015340712.1;Name=WP_015340712.1;Ontology_term=GO:0009115,GO:0004854,GO:0050660;gbkey=CDS;gene=xdhA;go_function=xanthine dehydrogenase activity|0004854||IEA,flavin adenine dinucleotide binding|0050660||IEA;go_process=xanthine catabolic process|0009115||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340712.1;locus_tag=RTCIAT899_RS13055;product=xanthine dehydrogenase small subunit;protein_id=WP_015340712.1;transl_table=11	1.1666666666666667	20.5	1.0	30.75	0.5	0
sense	NC_020059.1	Protein Homology	CDS	2653343	2655682	.	+	0	ID=cds-WP_015340713.1;Parent=gene-RTCIAT899_RS13065;Dbxref=GenBank:WP_015340713.1;Name=WP_015340713.1;Ontology_term=GO:0009115,GO:0004854,GO:0030151;gbkey=CDS;gene=xdhB;go_function=xanthine dehydrogenase activity|0004854||IEA,molybdenum ion binding|0030151||IEA;go_process=xanthine catabolic process|0009115||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340713.1;locus_tag=RTCIAT899_RS13065;product=xanthine dehydrogenase molybdopterin binding subunit;protein_id=WP_015340713.1;transl_table=11	10.877777777777778	20.0	8.277777777777779	51.0	2.7777777777777777	0
sense	NC_020059.1	Protein Homology	CDS	2655872	2656075	.	-	0	ID=cds-WP_015340714.1;Parent=gene-RTCIAT899_RS13070;Dbxref=GenBank:WP_015340714.1;Name=WP_015340714.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340714.1;locus_tag=RTCIAT899_RS13070;product=hypothetical protein;protein_id=WP_015340714.1;transl_table=11	2.0	1.0	0	3.0	0	0
sense	NC_020059.1	Protein Homology	CDS	2656178	2657074	.	+	0	ID=cds-WP_041677619.1;Parent=gene-RTCIAT899_RS13075;Dbxref=GenBank:WP_041677619.1;Name=WP_041677619.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004116761.1;locus_tag=RTCIAT899_RS13075;product=LysR substrate-binding domain-containing protein;protein_id=WP_041677619.1;transl_table=11	94.0	49.0	95.75	51.0	38.5	0
sense	NC_020059.1	Protein Homology	CDS	2657078	2657413	.	-	0	ID=cds-WP_015340716.1;Parent=gene-RTCIAT899_RS13080;Dbxref=GenBank:WP_015340716.1;Name=WP_015340716.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007630944.1;locus_tag=RTCIAT899_RS13080;product=hypothetical protein;protein_id=WP_015340716.1;transl_table=11	11.45	9.2	10.25	19.0	2.0	0
sense	NC_020059.1	Protein Homology	CDS	2657630	2658868	.	+	0	ID=cds-WP_015340717.1;Parent=gene-RTCIAT899_RS13085;Dbxref=GenBank:WP_015340717.1;Name=WP_015340717.1;gbkey=CDS;gene=puuD;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003541946.1;locus_tag=RTCIAT899_RS13085;product=urate hydroxylase PuuD;protein_id=WP_015340717.1;transl_table=11	3.0	22.0	0.5	33.0	1.0	0
sense	NC_020059.1	Protein Homology	CDS	2658865	2660172	.	+	0	ID=cds-WP_015340718.1;Parent=gene-RTCIAT899_RS13090;Dbxref=GenBank:WP_015340718.1;Name=WP_015340718.1;Ontology_term=GO:0006147,GO:0008270,GO:0008892;gbkey=CDS;gene=guaD;go_function=zinc ion binding|0008270||IEA,guanine deaminase activity|0008892||IEA;go_process=guanine catabolic process|0006147||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340718.1;locus_tag=RTCIAT899_RS13090;product=guanine deaminase;protein_id=WP_015340718.1;transl_table=11	3.5	24.5	2.0	52.0	3.0	0
sense	NC_020059.1	Protein Homology	CDS	2660220	2661359	.	+	0	ID=cds-WP_015340719.1;Parent=gene-RTCIAT899_RS13095;Dbxref=GenBank:WP_015340719.1;Name=WP_015340719.1;Ontology_term=GO:0010181,GO:0016491;gbkey=CDS;go_function=FMN binding|0010181||IEA,oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340719.1;locus_tag=RTCIAT899_RS13095;product=alpha-hydroxy acid oxidase;protein_id=WP_015340719.1;transl_table=11	47.8	20.499999999999996	27.050000000000004	13.200000000000001	12.600000000000001	0.4
sense	NC_020059.1	Protein Homology	CDS	2661356	2661622	.	-	0	ID=cds-WP_015340720.1;Parent=gene-RTCIAT899_RS13100;Dbxref=GenBank:WP_015340720.1;Name=WP_015340720.1;Ontology_term=GO:0008219;gbkey=CDS;go_process=cell death|0008219||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340720.1;locus_tag=RTCIAT899_RS13100;product=Txe/YoeB family addiction module toxin;protein_id=WP_015340720.1;transl_table=11	2.0	3.5	2.5	10.5	1.0	0
sense	NC_020059.1	Protein Homology	CDS	2661630	2661890	.	-	0	ID=cds-WP_015340721.1;Parent=gene-RTCIAT899_RS13105;Dbxref=GenBank:WP_015340721.1;Name=WP_015340721.1;Ontology_term=GO:0006355,GO:0045927,GO:0003677,GO:0097351,GO:0110001;gbkey=CDS;go_component=toxin-antitoxin complex|0110001||IEA;go_function=DNA binding|0003677||IEA,toxin sequestering activity|0097351||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA,positive regulation of growth|0045927||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015340721.1;locus_tag=RTCIAT899_RS13105;product=type II toxin-antitoxin system Phd/YefM family antitoxin;protein_id=WP_015340721.1;transl_table=11	0	3.0	2.0	4.0	0	0
